id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,y
189,35.0,4,1,2,1,-1.0,1,1,0,21,9,73.0,1.0,,0,3,0
21493,42.0,1,0,1,0,3259.0,0,0,0,31,5,45.0,6.0,,0,3,0
28494,58.0,1,1,1,0,-42.0,1,0,0,27,8,134.0,2.0,,0,3,0
5167,41.0,0,1,0,0,247.0,1,0,0,14,8,221.0,1.0,,0,3,0
23436,56.0,3,2,1,0,11492.0,0,0,1,4,7,200.0,7.0,,0,3,0
10435,32.0,4,2,2,0,1132.0,1,0,0,20,8,257.0,2.0,,0,3,0
27390,29.0,9,2,2,0,3.0,0,1,1,14,1,232.0,3.0,,0,3,0
3575,34.0,9,0,1,0,3068.0,1,1,0,20,9,371.0,2.0,195.0,1,1,0
4012,25.0,1,2,1,0,156.0,1,0,0,18,8,996.0,2.0,356.0,2,0,0
8639,43.0,1,1,1,0,1144.0,1,0,0,8,3,363.0,2.0,129.0,3,1,1
31221,35.0,0,1,1,0,370.0,0,0,0,29,1,109.0,10.0,,0,3,0
7059,34.0,0,2,2,0,14.0,1,1,0,30,0,370.0,1.0,,0,3,1
24331,33.0,1,2,1,1,-528.0,1,0,0,7,8,151.0,1.0,,0,3,0
31530,29.0,4,2,1,0,204.0,1,0,0,7,8,586.0,1.0,,0,3,0
3788,29.0,10,0,1,0,1147.0,1,0,0,8,8,83.0,2.0,367.0,1,0,0
21687,31.0,4,2,2,0,984.0,1,0,0,25,10,311.0,1.0,94.0,2,2,1
23911,59.0,1,0,1,0,1099.0,1,0,0,15,5,103.0,4.0,,0,3,0
18985,,1,0,1,1,-273.0,1,1,0,23,8,440.0,2.0,,0,3,0
7519,38.0,9,2,1,0,821.0,1,1,0,19,1,77.0,4.0,,0,3,0
10266,30.0,1,1,1,0,635.0,1,0,0,23,8,230.0,4.0,,0,3,0
27907,33.0,4,2,2,0,726.0,0,0,0,27,1,114.0,6.0,,0,3,0
29543,32.0,1,0,0,0,295.0,1,0,0,13,8,928.0,2.0,,0,3,1
18604,40.0,1,1,1,0,,1,1,0,20,8,263.0,1.0,,0,3,0
1561,49.0,9,1,1,0,736.0,1,0,0,17,9,90.0,3.0,,0,3,0
26258,62.0,10,1,0,0,27.0,1,0,0,16,8,187.0,6.0,,0,3,0
24858,31.0,0,2,1,0,391.0,1,1,0,31,5,73.0,3.0,,0,3,0
14169,54.0,9,1,1,0,-4.0,0,0,0,20,6,56.0,4.0,,0,3,0
6225,21.0,0,2,1,0,1.0,1,0,0,9,8,125.0,1.0,,0,3,0
13106,,2,1,0,0,61.0,0,0,0,31,5,418.0,2.0,,0,3,0
25377,55.0,1,1,0,0,1941.0,1,0,1,21,9,75.0,3.0,,0,3,0
24090,45.0,4,1,1,0,802.0,1,0,1,25,5,434.0,1.0,,0,3,0
16901,56.0,5,1,0,0,16427.0,0,0,0,14,1,489.0,2.0,,0,3,0
31538,43.0,9,1,1,0,361.0,1,0,0,17,0,205.0,1.0,,0,3,0
2525,55.0,1,1,0,0,3.0,0,0,0,8,8,188.0,2.0,,0,3,0
2695,39.0,4,2,2,0,259.0,1,0,0,5,8,299.0,1.0,,0,3,0
26653,46.0,7,1,1,0,-1622.0,1,1,0,3,6,172.0,5.0,,0,3,0
24433,29.0,9,1,1,0,180.0,0,0,0,17,7,302.0,2.0,,0,3,1
7521,34.0,4,1,2,0,10.0,1,0,0,17,9,515.0,2.0,,0,3,0
13291,28.0,9,2,1,0,239.0,1,0,0,4,8,1108.0,3.0,,0,3,1
27570,33.0,7,2,1,0,418.0,1,0,0,20,0,5.0,5.0,319.0,2,1,0
18206,52.0,1,2,1,0,1785.0,0,0,0,3,3,175.0,2.0,,0,3,0
23237,35.0,1,2,1,0,2960.0,1,1,0,16,6,172.0,2.0,,0,3,0
26399,22.0,8,2,0,0,114.0,1,0,0,18,8,245.0,2.0,,0,3,0
5723,29.0,4,1,2,0,11.0,1,0,0,16,5,617.0,6.0,,0,3,0
8780,30.0,0,2,1,0,-39.0,0,1,0,18,5,83.0,2.0,,0,3,0
30421,36.0,0,2,1,0,2202.0,1,0,0,3,6,364.0,3.0,,0,3,0
1239,48.0,9,1,2,0,266.0,1,0,0,21,9,28.0,1.0,,0,3,0
18576,39.0,1,1,1,0,-2.0,1,0,0,9,6,244.0,1.0,,0,3,0
26042,47.0,3,1,0,0,3.0,0,0,1,9,5,110.0,1.0,,0,3,0
25540,43.0,4,0,1,0,1784.0,0,1,0,21,9,279.0,1.0,,0,3,0
31138,21.0,7,2,1,0,343.0,1,0,0,3,6,162.0,6.0,,0,3,0
16821,37.0,0,2,1,0,33.0,0,0,0,20,0,58.0,3.0,,0,3,0
6970,33.0,9,1,1,0,804.0,0,0,0,19,5,261.0,3.0,458.0,1,2,1
6323,38.0,4,0,2,0,367.0,1,0,1,22,1,27.0,3.0,,0,3,0
225,29.0,1,1,1,0,1310.0,1,0,0,19,8,291.0,2.0,,0,3,0
27904,35.0,1,1,1,0,753.0,1,0,0,23,8,190.0,1.0,,0,3,0
22093,33.0,9,2,2,0,143.0,1,1,0,21,5,224.0,3.0,89.0,16,0,0
2371,34.0,4,1,2,0,2528.0,1,0,0,3,6,84.0,7.0,,0,3,0
9116,56.0,4,1,0,0,2764.0,1,0,0,11,5,74.0,2.0,,0,3,0
10650,50.0,2,1,0,0,431.0,1,0,0,20,0,24.0,5.0,,0,3,0
314,41.0,4,2,2,0,2405.0,0,0,0,29,1,128.0,2.0,,0,3,0
29586,56.0,7,1,1,0,1169.0,0,0,0,9,6,118.0,1.0,,0,3,0
19368,55.0,6,0,1,0,3.0,0,0,0,29,5,76.0,2.0,,0,3,0
20734,31.0,0,2,1,0,5.0,1,0,0,15,8,950.0,2.0,368.0,2,0,1
12438,39.0,9,1,1,0,87.0,1,0,0,8,1,118.0,3.0,,0,3,0
22323,46.0,1,1,1,0,415.0,0,0,0,5,6,412.0,1.0,,0,3,0
12239,38.0,4,1,2,0,2.0,1,0,0,11,8,131.0,1.0,,0,3,0
20458,42.0,4,2,2,0,479.0,1,0,0,15,8,195.0,2.0,,0,3,0
15038,44.0,7,0,1,0,863.0,1,0,0,14,8,173.0,2.0,,0,3,0
11433,28.0,1,1,1,0,374.0,1,1,0,6,6,250.0,4.0,,0,3,0
18795,33.0,4,2,2,0,11820.0,0,0,0,18,1,380.0,11.0,,0,3,1
22645,52.0,1,1,1,0,16869.0,0,0,0,1,6,90.0,2.0,,0,3,0
7702,47.0,9,0,1,0,-4.0,0,0,0,29,11,165.0,1.0,120.0,2,0,1
28622,47.0,1,1,0,0,10.0,0,0,0,20,1,51.0,2.0,,0,3,0
13876,46.0,9,1,1,0,1120.0,1,0,1,22,5,10.0,1.0,,0,3,0
16227,28.0,8,2,1,0,5297.0,0,0,1,12,1,121.0,1.0,,0,3,0
18898,38.0,0,1,1,0,52.0,1,1,0,27,0,109.0,1.0,329.0,4,1,0
17946,39.0,1,1,1,0,218.0,1,1,0,7,5,166.0,5.0,,0,3,0
8124,31.0,0,2,1,0,2077.0,0,1,0,18,9,190.0,1.0,127.0,7,1,0
4049,39.0,4,2,2,0,430.0,1,0,0,25,6,363.0,2.0,,0,3,0
30993,41.0,4,1,2,0,937.0,0,0,0,16,0,148.0,4.0,,0,3,1
9284,51.0,9,1,1,0,897.0,0,1,0,17,9,62.0,1.0,145.0,1,1,0
15534,32.0,4,0,2,0,364.0,1,0,1,29,5,461.0,9.0,,0,3,0
31339,33.0,7,2,1,0,311.0,1,0,0,12,8,72.0,2.0,371.0,1,0,0
29975,31.0,7,1,1,0,396.0,0,0,0,2,6,199.0,1.0,,0,3,0
18035,46.0,1,1,1,0,637.0,1,0,0,12,7,226.0,1.0,182.0,4,2,1
15273,34.0,4,1,2,0,181.0,0,0,0,14,1,60.0,2.0,,0,3,0
22395,43.0,9,1,1,0,80.0,1,0,0,15,8,98.0,1.0,,0,3,0
21448,44.0,4,1,2,0,147.0,1,0,0,29,4,488.0,1.0,220.0,2,2,0
8882,33.0,4,1,2,0,423.0,1,0,0,3,3,173.0,5.0,,0,3,0
4783,40.0,1,1,1,0,2048.0,1,1,0,29,5,232.0,5.0,,0,3,0
12148,60.0,4,1,2,0,5863.0,1,0,0,21,5,268.0,1.0,,0,3,0
17779,27.0,2,1,1,0,420.0,1,0,0,19,8,411.0,2.0,,0,3,0
6190,35.0,1,0,1,0,883.0,0,1,1,20,10,23.0,1.0,,0,3,0
13574,33.0,8,2,2,0,879.0,1,0,0,6,3,317.0,1.0,,0,3,0
11234,25.0,1,1,1,0,-42.0,1,0,0,15,8,196.0,1.0,364.0,3,1,0
360,35.0,1,1,0,0,-5.0,1,0,0,22,5,163.0,2.0,,0,3,0
27603,37.0,7,1,1,0,1783.0,1,0,0,26,8,900.0,4.0,,0,3,0
2490,47.0,1,1,0,0,884.0,1,0,0,14,8,144.0,1.0,370.0,2,0,0
14094,44.0,9,0,1,0,1324.0,0,0,0,26,1,74.0,2.0,,0,3,0
24461,59.0,5,1,0,0,-3.0,0,0,0,18,6,92.0,1.0,,0,3,0
3075,45.0,3,0,0,0,540.0,0,0,0,11,6,105.0,1.0,,0,3,0
2352,36.0,4,1,1,0,334.0,1,0,0,12,8,286.0,1.0,354.0,1,0,0
20128,41.0,1,1,1,0,3.0,1,0,1,20,9,52.0,1.0,190.0,1,0,0
10535,48.0,0,1,1,0,386.0,0,1,1,20,9,779.0,3.0,,0,3,0
21542,,1,1,0,0,2.0,1,0,1,8,8,,1.0,,0,3,0
8294,41.0,4,1,2,0,4353.0,1,0,0,19,8,92.0,1.0,,0,3,0
10043,25.0,2,2,1,0,69.0,1,0,0,18,8,45.0,3.0,,0,3,0
17491,37.0,0,1,1,0,26231.0,0,0,0,2,10,475.0,1.0,,0,3,0
5305,29.0,3,1,0,0,46.0,1,0,0,12,8,341.0,1.0,,0,3,0
4388,40.0,6,1,2,0,3241.0,1,0,0,30,8,497.0,1.0,,0,3,0
28192,31.0,4,1,2,0,54.0,1,0,0,21,1,273.0,2.0,,0,3,0
14107,36.0,6,1,2,0,-1.0,0,0,0,11,6,913.0,4.0,,0,3,0
11949,34.0,1,1,0,0,15837.0,1,0,0,20,0,419.0,5.0,,0,3,0
28844,43.0,4,2,2,0,2908.0,1,0,0,30,8,985.0,2.0,,0,3,1
4377,41.0,7,1,2,0,4.0,0,0,0,17,0,477.0,2.0,,0,3,0
29038,41.0,4,1,2,0,4332.0,0,0,0,6,1,82.0,6.0,,0,3,0
27192,40.0,1,2,0,0,-211.0,0,0,0,20,6,358.0,1.0,,0,3,0
19870,46.0,2,1,1,0,-876.0,0,1,0,12,1,171.0,2.0,,0,3,0
31642,72.0,5,0,1,0,0.0,0,0,0,26,3,767.0,1.0,171.0,1,2,1
5020,57.0,7,0,1,0,46.0,0,0,0,11,6,341.0,1.0,,0,3,0
7759,52.0,5,0,1,0,283.0,0,0,0,20,6,0.0,12.0,,0,3,0
11156,,3,0,2,0,1237.0,0,0,0,21,9,35.0,7.0,154.0,5,0,0
11774,49.0,4,1,2,0,158.0,0,0,0,28,1,642.0,6.0,,0,3,0
2929,31.0,4,1,2,0,3813.0,1,0,0,27,8,68.0,5.0,,0,3,0
13542,33.0,4,2,2,0,21.0,1,0,0,20,0,761.0,2.0,150.0,3,1,0
1683,39.0,4,1,2,0,412.0,0,0,0,13,0,237.0,1.0,179.0,2,0,1
26471,46.0,1,1,0,0,-87.0,0,0,0,14,1,134.0,3.0,,0,3,0
29435,44.0,4,0,2,0,5.0,1,0,0,21,5,508.0,1.0,,0,3,0
16499,51.0,9,0,1,0,1065.0,0,1,0,4,1,87.0,1.0,,0,3,0
19320,40.0,10,1,0,0,7003.0,1,0,0,28,5,439.0,2.0,184.0,3,2,1
29354,36.0,2,1,2,0,268.0,1,1,0,20,9,287.0,1.0,157.0,1,0,0
4884,38.0,1,2,0,0,1530.0,1,0,0,9,6,157.0,1.0,,0,3,0
12116,48.0,0,1,1,0,-362.0,1,1,0,28,8,218.0,1.0,,0,3,0
5437,56.0,7,1,1,0,10.0,0,1,0,20,1,282.0,2.0,,0,3,0
8716,52.0,4,0,2,0,5252.0,1,1,0,20,0,385.0,1.0,287.0,19,0,0
12834,34.0,9,2,2,0,37.0,0,0,0,26,1,339.0,3.0,,0,3,0
25498,37.0,1,1,0,0,333.0,1,0,0,8,8,257.0,3.0,,0,3,0
17517,26.0,3,1,0,0,10.0,0,1,0,8,5,235.0,1.0,,0,3,0
27434,41.0,10,1,1,0,3.0,0,0,0,21,9,157.0,4.0,,0,3,0
15821,42.0,0,0,1,0,1203.0,0,0,0,30,5,661.0,2.0,,0,3,0
30761,27.0,8,2,1,0,199.0,1,0,0,12,8,18.0,1.0,,0,3,0
2089,29.0,4,1,2,0,354.0,1,0,0,13,0,202.0,2.0,228.0,5,0,0
20103,26.0,7,2,1,0,1.0,1,1,0,9,8,495.0,1.0,,0,3,0
24434,56.0,4,0,2,0,441.0,0,0,0,28,8,64.0,3.0,,0,3,0
9519,42.0,9,2,1,0,5325.0,0,0,0,14,5,393.0,2.0,,0,3,1
18596,29.0,0,2,1,0,913.0,1,0,0,27,0,378.0,1.0,,0,3,1
22967,51.0,10,0,1,0,1245.0,0,0,0,5,6,277.0,1.0,,0,3,0
3366,39.0,9,1,1,0,510.0,1,0,0,27,8,549.0,2.0,,0,3,0
4583,27.0,4,2,1,0,2.0,0,0,0,4,3,409.0,1.0,,0,3,0
29544,34.0,4,2,2,0,2.0,0,0,0,7,5,110.0,1.0,159.0,1,1,0
2878,33.0,1,1,1,0,345.0,1,0,0,20,6,14.0,18.0,,0,3,0
14291,42.0,4,1,2,0,200.0,0,0,0,19,8,78.0,5.0,,0,3,0
12969,37.0,1,2,1,0,84.0,1,0,0,16,8,339.0,4.0,,0,3,0
9459,41.0,4,1,2,0,622.0,0,0,0,19,9,146.0,1.0,,0,3,0
2629,46.0,7,1,1,0,48.0,1,1,0,2,3,92.0,1.0,262.0,1,0,0
20484,46.0,9,1,1,0,33.0,1,1,0,17,9,129.0,2.0,,0,3,0
9092,38.0,1,1,1,0,324.0,0,0,0,14,0,128.0,2.0,337.0,2,0,0
6710,56.0,9,1,0,0,4439.0,0,0,0,8,5,84.0,6.0,,0,3,0
15432,26.0,4,2,2,0,-389.0,1,0,0,18,8,74.0,2.0,,0,3,0
22227,45.0,1,1,1,0,82.0,1,0,0,20,0,35.0,3.0,279.0,5,1,0
25126,31.0,4,1,2,0,4.0,1,0,0,9,7,291.0,1.0,326.0,1,2,1
21360,37.0,4,2,2,0,2741.0,1,0,0,8,1,294.0,3.0,,0,3,0
27194,43.0,9,2,1,0,213.0,0,0,0,11,1,228.0,2.0,,0,3,0
21895,27.0,7,2,1,0,50.0,0,0,0,30,4,412.0,1.0,,0,3,0
3334,47.0,4,1,2,0,1434.0,0,0,0,14,1,131.0,1.0,,0,3,0
30074,37.0,9,1,1,0,4341.0,0,0,0,20,9,291.0,1.0,,0,3,0
29261,45.0,6,0,1,0,12.0,0,0,0,26,5,404.0,4.0,,0,3,1
21397,27.0,4,2,2,0,16.0,0,1,0,22,5,73.0,1.0,,0,3,0
27987,34.0,9,1,2,0,24.0,0,0,0,27,1,237.0,2.0,,0,3,0
12266,30.0,7,1,1,0,33.0,1,1,0,3,6,162.0,1.0,,0,3,0
31611,47.0,7,1,1,0,755.0,1,0,0,2,6,178.0,2.0,,0,3,0
25757,35.0,4,1,2,0,94.0,1,0,0,25,8,58.0,1.0,272.0,4,0,0
931,41.0,6,1,2,0,2976.0,1,0,0,19,9,362.0,1.0,125.0,1,0,0
27784,22.0,1,2,1,0,213.0,0,1,0,7,5,458.0,1.0,,0,3,0
22345,27.0,9,2,1,0,-1.0,0,0,0,22,1,81.0,5.0,,0,3,0
19120,36.0,1,1,0,0,-194.0,1,0,0,26,8,149.0,2.0,,0,3,0
19522,46.0,4,1,2,0,1806.0,1,0,0,1,6,205.0,1.0,95.0,1,2,1
26311,29.0,7,2,1,0,2375.0,0,0,0,17,9,1133.0,2.0,,0,3,1
24391,55.0,5,1,0,0,-2.0,0,0,0,30,4,122.0,4.0,,0,3,0
20962,44.0,4,1,2,0,1331.0,1,1,0,27,8,75.0,2.0,309.0,1,0,0
3449,31.0,3,1,2,0,11.0,1,0,0,2,6,657.0,2.0,,0,3,0
19162,57.0,9,1,1,0,365.0,0,0,0,25,6,214.0,6.0,,0,3,0
17259,28.0,9,2,1,0,1326.0,1,1,0,14,8,234.0,1.0,,0,3,0
9050,29.0,1,2,1,0,1886.0,0,0,0,7,8,536.0,2.0,,0,3,0
3367,39.0,1,2,1,0,1103.0,1,0,0,16,8,229.0,1.0,,0,3,0
7575,22.0,1,1,0,0,-217.0,0,0,0,13,8,173.0,2.0,,0,3,0
26898,38.0,6,1,1,0,177.0,0,0,0,18,1,195.0,4.0,,0,3,0
7283,41.0,0,0,1,0,-606.0,1,0,0,8,8,347.0,2.0,353.0,2,0,0
7016,48.0,4,1,2,1,-25.0,0,0,0,18,9,131.0,3.0,,0,3,0
9456,42.0,4,1,2,0,423.0,0,0,0,3,6,130.0,6.0,83.0,5,2,0
23881,48.0,9,1,1,0,282.0,1,0,0,10,5,176.0,1.0,,0,3,0
11642,35.0,4,1,2,0,148.0,0,0,0,20,8,724.0,1.0,,0,3,0
25521,31.0,9,2,2,0,34.0,0,0,0,20,1,105.0,8.0,,0,3,0
12223,36.0,2,1,2,0,4575.0,1,0,0,7,8,279.0,1.0,,0,3,0
14352,33.0,7,1,1,0,2084.0,1,0,0,4,8,181.0,3.0,355.0,2,1,0
12015,34.0,2,1,2,0,755.0,0,0,0,7,1,189.0,4.0,,0,3,0
7209,45.0,1,1,1,0,421.0,1,1,0,5,3,140.0,2.0,177.0,2,0,0
18722,29.0,1,2,1,0,3663.0,0,0,1,28,4,317.0,1.0,,0,3,0
3468,54.0,7,1,1,0,147.0,0,0,0,6,1,192.0,2.0,,0,3,0
731,26.0,7,0,1,0,330.0,1,0,0,12,8,69.0,2.0,,0,3,0
10499,42.0,9,1,1,0,8940.0,1,0,0,3,6,110.0,18.0,,0,3,0
23626,58.0,3,1,1,0,4.0,0,0,0,22,1,182.0,2.0,,0,3,0
20413,47.0,2,2,1,0,310.0,0,0,0,11,3,271.0,1.0,,0,3,1
4109,56.0,6,1,0,0,2.0,0,0,0,8,1,137.0,2.0,,0,3,0
28390,54.0,1,1,1,0,987.0,1,1,0,23,8,226.0,4.0,,0,3,0
21308,53.0,1,1,1,1,18.0,1,0,0,8,8,260.0,1.0,,0,3,0
27957,36.0,4,1,2,0,763.0,0,0,0,2,3,66.0,1.0,,0,3,0
17063,50.0,9,1,1,0,5.0,0,0,0,9,6,59.0,6.0,,0,3,0
11969,57.0,7,1,1,0,86.0,0,0,0,27,1,18.0,11.0,,0,3,0
8012,33.0,0,2,1,0,612.0,1,0,0,2,3,75.0,1.0,,0,3,0
11718,40.0,9,1,2,0,1491.0,1,1,0,13,1,87.0,1.0,,0,3,0
9417,51.0,10,1,1,0,4.0,0,0,0,16,6,2.0,7.0,,0,3,0
24372,39.0,8,1,1,0,1.0,0,0,0,18,6,99.0,1.0,,0,3,0
28198,46.0,1,1,1,0,,1,0,0,29,1,62.0,10.0,,0,3,0
29713,73.0,5,1,0,0,-5.0,0,0,0,28,6,344.0,6.0,94.0,6,0,0
10186,40.0,4,1,0,0,-421.0,1,0,0,8,8,40.0,3.0,,0,3,0
29304,51.0,4,1,2,0,3738.0,1,0,0,19,6,574.0,4.0,,0,3,0
11569,26.0,4,2,2,0,4695.0,0,0,0,15,6,175.0,1.0,,0,3,0
12754,56.0,4,0,1,0,321.0,0,1,0,17,9,251.0,2.0,,0,3,0
28196,39.0,0,1,1,0,3126.0,1,0,0,30,2,110.0,3.0,232.0,2,0,0
3260,54.0,4,1,2,0,313.0,1,0,0,5,8,72.0,2.0,,0,3,0
5407,59.0,5,0,1,0,1490.0,0,0,0,23,5,78.0,3.0,,0,3,0
21763,31.0,9,2,2,0,1638.0,1,0,0,27,3,149.0,1.0,,0,3,1
6188,39.0,3,1,2,0,37.0,1,0,0,15,8,221.0,7.0,,0,3,0
8547,59.0,5,1,0,0,1984.0,0,0,1,14,5,200.0,4.0,,0,3,0
29700,44.0,1,1,1,0,81.0,1,0,0,12,8,258.0,2.0,,0,3,0
7424,28.0,10,1,1,0,288.0,1,0,0,6,8,279.0,2.0,342.0,2,0,0
13883,27.0,0,1,1,1,-943.0,1,0,0,3,6,457.0,1.0,,0,3,0
4278,29.0,4,2,2,0,4512.0,1,0,0,12,8,190.0,3.0,,0,3,0
27023,24.0,7,1,1,0,1.0,1,0,0,31,5,29.0,28.0,,0,3,0
725,43.0,0,1,0,0,19.0,1,0,0,13,8,307.0,2.0,,0,3,0
9309,45.0,1,1,0,0,2957.0,1,0,0,16,0,562.0,1.0,317.0,2,0,0
26684,35.0,1,1,0,0,-285.0,1,0,0,19,8,637.0,1.0,,0,3,0
23682,42.0,0,1,1,0,283.0,1,0,0,15,8,119.0,1.0,,0,3,0
16793,53.0,3,1,0,0,2151.0,0,0,0,19,6,934.0,2.0,,0,3,1
2494,32.0,0,1,2,0,943.0,1,0,0,8,6,75.0,1.0,,0,3,0
1120,40.0,4,2,2,0,758.0,0,0,0,22,3,554.0,1.0,189.0,1,0,1
19375,36.0,4,1,2,0,1803.0,0,0,0,20,10,79.0,1.0,336.0,1,0,0
9546,38.0,8,0,2,0,2946.0,0,0,0,16,6,624.0,3.0,,0,3,1
25489,38.0,4,1,2,0,1114.0,0,0,0,2,7,230.0,1.0,182.0,1,2,1
13671,22.0,9,2,1,0,-76.0,1,1,0,3,6,95.0,1.0,,0,3,0
8938,,1,1,0,0,590.0,1,0,0,2,6,229.0,2.0,,0,3,0
21078,41.0,4,0,2,0,41.0,1,0,0,16,8,419.0,1.0,,0,3,0
743,31.0,9,2,2,0,3823.0,0,0,0,20,9,341.0,1.0,,0,3,0
4775,21.0,1,2,1,0,618.0,1,0,0,13,8,258.0,3.0,,0,3,0
4142,48.0,9,1,1,0,467.0,1,0,0,13,8,207.0,5.0,,0,3,0
21751,33.0,4,2,2,0,3004.0,1,0,0,15,8,174.0,3.0,,0,3,0
24718,32.0,1,1,1,0,53.0,0,0,0,16,8,143.0,2.0,,0,3,0
24300,23.0,9,2,1,0,1868.0,0,0,0,2,1,1013.0,3.0,276.0,2,1,0
12098,43.0,1,1,0,0,2124.0,1,0,0,19,8,168.0,4.0,,0,3,0
27480,52.0,6,1,2,0,5351.0,1,1,0,31,5,598.0,4.0,,0,3,1
14245,23.0,4,2,2,0,-4.0,0,0,0,21,11,18.0,1.0,,0,3,0
14131,40.0,1,1,1,0,1343.0,1,1,0,25,5,192.0,2.0,,0,3,0
10599,48.0,1,1,1,0,387.0,0,0,1,17,5,266.0,2.0,,0,3,0
30827,51.0,1,1,0,0,1901.0,0,0,0,21,1,167.0,1.0,,0,3,0
31287,52.0,2,0,2,0,78.0,1,0,0,6,8,168.0,5.0,352.0,3,0,0
21966,31.0,4,2,2,0,-3.0,0,0,0,28,1,236.0,10.0,,0,3,0
14990,48.0,6,1,2,0,1502.0,0,0,0,27,1,117.0,12.0,,0,3,0
9111,63.0,1,1,1,0,272.0,0,0,0,29,10,302.0,1.0,269.0,1,0,0
11044,60.0,5,1,0,0,1717.0,0,0,0,12,9,139.0,1.0,463.0,5,0,0
3801,40.0,0,0,1,0,934.0,0,0,0,30,4,927.0,1.0,,0,3,1
30265,32.0,7,1,1,0,672.0,1,0,0,21,8,215.0,1.0,,0,3,0
20148,33.0,4,1,2,0,640.0,0,0,0,2,1,185.0,3.0,94.0,1,1,0
18943,48.0,1,1,1,0,4837.0,0,0,0,16,6,58.0,1.0,,0,3,0
25823,44.0,10,1,1,0,-1.0,1,0,0,6,8,260.0,1.0,,0,3,0
20959,35.0,7,1,1,0,1543.0,1,0,0,22,8,295.0,1.0,10.0,6,0,1
15247,28.0,9,2,1,0,1445.0,1,0,0,18,8,,3.0,178.0,15,0,0
10209,45.0,9,2,0,0,232.0,1,0,0,25,5,58.0,1.0,,0,3,0
5727,54.0,0,1,1,0,9332.0,0,0,0,22,6,138.0,1.0,95.0,1,0,0
14881,39.0,8,1,1,0,1313.0,0,0,0,20,6,32.0,4.0,,0,3,0
9862,54.0,3,0,2,0,6916.0,1,0,0,6,8,389.0,3.0,,0,3,0
2973,36.0,10,2,1,0,1923.0,1,0,0,26,8,146.0,2.0,,0,3,0
8653,28.0,1,1,1,0,132.0,1,0,0,23,8,137.0,6.0,,0,3,0
2232,48.0,9,1,1,0,-58.0,1,1,0,11,8,489.0,1.0,343.0,2,0,0
25816,47.0,9,1,1,0,-851.0,1,1,0,27,8,186.0,1.0,,0,3,0
17141,31.0,4,2,2,0,2300.0,1,0,0,13,1,112.0,2.0,,0,3,0
6092,38.0,7,0,2,0,57.0,1,0,0,28,5,24.0,13.0,,0,3,0
26972,41.0,9,1,1,0,60.0,1,1,0,29,4,175.0,1.0,247.0,1,0,0
18288,46.0,1,1,0,0,750.0,1,0,0,8,8,133.0,2.0,,0,3,0
1967,69.0,5,0,2,0,403.0,0,0,0,12,5,211.0,3.0,,0,3,0
14135,59.0,4,1,2,0,284.0,1,0,0,20,0,809.0,2.0,242.0,8,0,0
707,57.0,9,1,1,0,7558.0,0,0,1,28,10,158.0,1.0,,0,3,1
27709,35.0,0,1,0,0,1483.0,0,0,0,9,6,343.0,2.0,,0,3,0
28612,36.0,6,1,2,0,1508.0,1,0,0,3,6,83.0,2.0,,0,3,0
19171,30.0,9,2,1,0,1391.0,1,0,0,26,8,54.0,1.0,,0,3,0
748,29.0,9,1,1,0,5560.0,1,1,0,20,9,340.0,3.0,,0,3,0
27615,25.0,9,2,1,0,244.0,1,1,0,15,8,215.0,1.0,,0,3,0
4285,28.0,4,2,1,0,473.0,1,1,0,19,8,104.0,2.0,,0,3,0
24011,51.0,4,1,2,0,352.0,0,0,0,7,1,140.0,2.0,,0,3,0
14188,42.0,4,1,1,0,441.0,1,0,1,8,8,44.0,3.0,303.0,1,0,0
27447,44.0,0,1,1,0,259.0,1,0,0,15,8,487.0,11.0,,0,3,0
27920,26.0,1,1,1,0,0.0,1,0,0,15,8,311.0,1.0,,0,3,0
19345,,9,1,2,0,12326.0,0,0,1,2,6,320.0,2.0,,0,3,0
24165,47.0,3,0,1,0,1364.0,0,0,0,19,1,76.0,3.0,,0,3,0
6371,30.0,4,2,1,0,2959.0,1,0,0,18,8,197.0,2.0,,0,3,0
18244,39.0,7,1,1,0,4396.0,0,0,0,18,9,38.0,2.0,110.0,2,0,0
27236,48.0,1,1,0,0,2353.0,0,1,1,14,5,222.0,2.0,,0,3,0
24026,33.0,4,2,2,0,-1.0,1,0,0,7,8,42.0,1.0,22.0,2,0,0
20137,56.0,6,1,1,0,1406.0,1,0,0,30,8,54.0,1.0,,0,3,0
11317,43.0,1,1,0,0,108.0,1,1,0,15,8,431.0,4.0,,0,3,0
16031,43.0,9,1,1,0,734.0,0,0,0,20,6,13.0,3.0,,0,3,0
22897,38.0,4,2,2,0,-51.0,1,0,0,12,8,308.0,2.0,350.0,1,0,0
3267,46.0,3,1,0,0,940.0,0,0,0,16,6,111.0,3.0,,0,3,0
15631,32.0,4,2,1,0,126.0,1,1,0,23,5,1157.0,2.0,,0,3,1
3785,56.0,4,1,2,0,907.0,1,0,0,30,4,34.0,1.0,,0,3,0
30373,56.0,1,1,1,0,384.0,0,0,0,11,9,72.0,4.0,,0,3,0
2245,58.0,5,0,1,0,66.0,0,0,0,18,9,496.0,1.0,,0,3,0
17582,36.0,7,1,1,0,78.0,1,0,0,27,8,128.0,1.0,,0,3,0
